iso3,year,event_date,source,admin1,admin2,location,event_type,sub_event_type,interaction,fatalities,timestamp,latitude,longitude,geo_precision,time_precision
ZWE,2020,2020-03-09,Chronicle (Zimbabwe),Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597723,-20.15,28.58,1,1
ZWE,2020,2020-03-07,Movement for Democratic Change; Zim Eye,Matabeleland South,Gwanda Urban,Gwanda,Protests,Peaceful protest,60,0,1643672657,-20.9333,29,1,1
ZWE,2020,2020-03-01,ZBC,Midlands,Gweru Urban,Gweru,Strategic developments,Arrests,17,0,1635196410,-19.45,29.82,3,2
ZWE,2020,2020-02-29,Zimbabwean,Harare,Harare Urban,Mabvuku,Riots,Violent demonstration,15,0,1618597723,-17.85,31.1833,1,1
ZWE,2020,2020-02-29,New Zimbabwe,Harare,Chitungwiza,Chitungwiza,Riots,Violent demonstration,15,0,1618597723,-18.0127,31.0756,1,1
ZWE,2020,2020-02-20,Bulawayo24,Harare,Harare Urban,Harare,Strategic developments,Arrests,17,0,1618597724,-17.8277,31.0534,1,1
ZWE,2020,2020-02-20,Zim Eye,Mashonaland East,Mutoko,Mutoko,Protests,Protest with intervention,16,0,1618597724,-17.4,32.2167,1,1
ZWE,2020,2020-02-19,Bulawayo24,Harare,Harare Urban,Harare,Protests,Protest with intervention,16,0,1618597724,-17.8277,31.0534,1,1
ZWE,2020,2020-02-17,Zim Eye,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597724,-20.15,28.58,1,1
ZWE,2020,2020-02-14,Zim Eye,Masvingo,Masvingo Urban,Masvingo,Violence against civilians,Attack,17,0,1618597724,-20.0833,30.8333,1,1
ZWE,2020,2020-02-14,Bulawayo24,Masvingo,Masvingo Urban,Masvingo,Protests,Protest with intervention,16,0,1635809741,-20.0833,30.8333,1,1
ZWE,2020,2020-02-07,Zim Eye,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597724,-17.8277,31.0534,1,1
ZWE,2020,2020-02-04,Bulawayo24,Mashonaland Central,Mazowe,Mazowe,Riots,Mob violence,57,0,1618597724,-17.5166,30.9667,1,1
ZWE,2020,2020-02-03,New Zimbabwe,Manicaland,Mutasa,Penhalonga,Strategic developments,Arrests,17,0,1618597724,-18.8911,32.6978,1,1
ZWE,2020,2020-02-03,ZBC,Manicaland,Mutare Urban,Mutare,Strategic developments,Arrests,17,0,1635196410,-18.9707,32.6709,2,1
ZWE,2020,2020-02-02,New Zimbabwe,Manicaland,Chipinge Urban,Chipinge,Riots,Mob violence,57,1,1618597724,-20.2,32.6167,2,1
ZWE,2020,2020-01-27,Zim Eye,Mashonaland West,Chinhoyi Urban,Chinhoyi,Riots,Mob violence,35,1,1618597724,-17.3666,30.2,1,1
ZWE,2020,2020-01-27,Bulawayo24,Mashonaland Central,Bindura Urban,Bindura,Strategic developments,Arrests,17,0,1618597724,-17.2964,31.3297,1,2
ZWE,2020,2020-01-24,Zimbabwe Peace Project,Mashonaland West,Hurungwe,Hurungwe,Riots,Mob violence,57,0,1618597724,-17,29.3333,1,1
ZWE,2020,2020-01-23,263chat ZW,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597724,-17.8277,31.0534,1,1
ZWE,2020,2020-01-23,Newsday (Zimbabwe),Harare,Harare Urban,Mbare,Riots,Mob violence,55,0,1643672658,-17.8581,31.0372,1,1
ZWE,2020,2020-01-22,Nehanda Radio,Harare,Harare Urban,Mbare,Violence against civilians,Attack,37,0,1618597724,-17.8581,31.0372,1,1
ZWE,2020,2020-01-20,Zim Eye,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597724,-20.15,28.58,1,1
ZWE,2020,2020-01-18,Newsday (Zimbabwe),Mashonaland Central,Mazowe,Mazowe,Riots,Violent demonstration,15,0,1618597724,-17.5166,30.9667,1,1
ZWE,2020,2020-01-15,Newsday (Zimbabwe),Mashonaland Central,Mazowe,Mazowe,Strategic developments,Arrests,17,0,1618597724,-17.5166,30.9667,2,3
ZWE,2020,2020-01-15,Newsday (Zimbabwe),Mashonaland Central,Shamva,Shamva,Strategic developments,Arrests,17,0,1618597724,-17.3166,31.5667,2,3
ZWE,2020,2020-01-14,Bulawayo24,Mashonaland Central,Mazowe,Mazowe,Strategic developments,Arrests,17,0,1618597724,-17.5166,30.9667,1,1
ZWE,2020,2020-01-07,Zim Eye,Midlands,Gokwe North,Nembudziya,Battles,Armed clash,13,0,1618597724,-17.6833,29.0167,2,1
ZWE,2020,2020-01-03,Bulawayo24,Matabeleland South,Gwanda Urban,Gwanda,Violence against civilians,Attack,37,0,1618597724,-20.9333,29,1,1
ZWE,2019,2019-12-26,Newsday (Zimbabwe),Masvingo,Mwenezi,Mwenezi,Violence against civilians,Attack,17,2,1618597724,-21.4166,30.7333,2,1
ZWE,2019,2019-12-20,New Zimbabwe,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597724,-20.15,28.58,1,1
ZWE,2019,2019-12-17,Bulawayo24,Harare,Harare Urban,Harare,Riots,Violent demonstration,50,0,1618597724,-17.8277,31.0534,1,1
ZWE,2019,2019-12-12,Zimbabwe Peace Project,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597724,-17.8277,31.0534,1,1
ZWE,2019,2019-12-11,Bulawayo24; New Zimbabwe,Midlands,Kwekwe Urban,Kwekwe,Violence against civilians,Attack,37,1,1618597724,-18.9166,29.8167,1,1
ZWE,2019,2019-12-05,Bulawayo24,Masvingo,Chiredzi Urban,Chiredzi,Protests,Peaceful protest,60,0,1618597724,-21.05,31.6667,1,1
ZWE,2019,2019-12-04,Bulawayo24,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597724,-17.8277,31.0534,1,1
ZWE,2019,2019-12-02,Bulawayo24,Masvingo,Masvingo Urban,Masvingo,Protests,Peaceful protest,60,0,1618597724,-20.0833,30.8333,1,1
ZWE,2019,2019-11-30,Bulawayo24,Manicaland,Mutare,Odzi,Strategic developments,Other,17,0,1618597724,-18.9666,32.3833,1,2
ZWE,2019,2019-11-30,Bulawayo24,Harare,Harare Urban,Pomona,Violence against civilians,Attack,37,0,1618597724,-17.7542,31.0864,1,1
ZWE,2019,2019-11-29,Bulawayo24,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1636381452,-17.8277,31.0534,1,1
ZWE,2019,2019-11-25,Bulawayo24,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1643672657,-17.8277,31.0534,1,1
ZWE,2019,2019-11-23,Bulawayo24,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597724,-17.8277,31.0534,1,1
ZWE,2019,2019-11-22,Bulawayo24,Harare,Harare Urban,Harare,Battles,Armed clash,13,0,1636381452,-17.8277,31.0534,1,1
ZWE,2019,2019-11-20,Bulawayo24,Manicaland,Chipinge Urban,Chipinge,Riots,Mob violence,15,0,1618597724,-20.2,32.6167,2,2
ZWE,2019,2019-11-20,Reuters,Harare,Harare Urban,Harare,Protests,Protest with intervention,16,0,1618597724,-17.8277,31.0534,1,1
ZWE,2019,2019-11-15,Bulawayo24,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597724,-17.8277,31.0534,1,1
ZWE,2019,2019-11-14,iHarare,Mashonaland West,Chegutu Urban,Chegutu,Battles,Armed clash,13,1,1618597725,-18.1333,30.15,1,1
ZWE,2019,2019-11-14,Bulawayo24,Harare,Harare Urban,Harare,Protests,Protest with intervention,16,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-11-13,Chronicle (Zimbabwe),Matabeleland South,Beitbridge Urban,Beitbridge,Riots,Mob violence,57,0,1618597725,-22.2167,29.9833,1,1
ZWE,2019,2019-11-12,Zim Eye,Matabeleland South,Mangwe,Mangwe,Riots,Violent demonstration,15,0,1618597725,-20.7,28.0667,1,1
ZWE,2019,2019-11-12,Bulawayo24,Harare,Harare Urban,Harare,Riots,Violent demonstration,55,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-11-07,263chat ZW,Mashonaland Central,Mazowe,Mazowe,Strategic developments,Other,17,0,1618597725,-17.5166,30.9667,1,1
ZWE,2019,2019-11-06,Bulawayo24,Harare,Harare Urban,Harare,Protests,Protest with intervention,16,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-10-27,iHarare,Harare,Harare Urban,Harare,Violence against civilians,Abduction/forced disappearance,37,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-10-25,Bulawayo24,Matabeleland South,Beitbridge Urban,Beitbridge,Protests,Peaceful protest,60,0,1618597725,-22.2167,29.9833,1,1
ZWE,2019,2019-10-25,Bulawayo24,Matabeleland North,Lupane,Lupane,Protests,Peaceful protest,60,0,1618597725,-18.9333,27.7667,1,1
ZWE,2019,2019-10-25,Bulawayo24,Masvingo,Masvingo Urban,Masvingo,Protests,Peaceful protest,60,0,1618597725,-20.0833,30.8333,1,1
ZWE,2019,2019-10-25,Bulawayo24,Midlands,Gweru Urban,Gweru,Protests,Peaceful protest,60,0,1618597725,-19.45,29.82,1,1
ZWE,2019,2019-10-25,Bulawayo24,Mashonaland East,Mutoko,Mashonaland East,Protests,Peaceful protest,60,0,1618597725,-17.5,32,1,1
ZWE,2019,2019-10-25,Bulawayo24,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-10-25,Sunday News (Zimbabwe),Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597725,-20.15,28.58,1,1
ZWE,2019,2019-10-25,Bulawayo24,Manicaland,Mutare,Manicaland,Protests,Peaceful protest,60,0,1618597725,-19,32.5,1,1
ZWE,2019,2019-10-21,Bulawayo24,Harare,Harare Urban,Harare,Protests,Protest with intervention,16,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-10-19,Bulawayo24,Harare,Harare Urban,Harare,Riots,Violent demonstration,15,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-10-19,Bulawayo24,Harare,Harare Urban,Harare,Riots,Mob violence,57,0,1639428825,-17.8277,31.0534,1,1
ZWE,2019,2019-10-18,Bulawayo24,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,1,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-10-17,Bulawayo24,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,1,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-10-15,iHarare,Harare,Harare Urban,Harare,Riots,Mob violence,15,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-10-12,Bulawayo24,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,1,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-10-02,iHarare,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-09-20,ZBC,Mashonaland Central,Mazowe,Glendale,Riots,Mob violence,57,0,1635196410,-17.35,31.0667,1,1
ZWE,2019,2019-09-20,ZBC,Mashonaland Central,Mazowe,Glendale,Riots,Violent demonstration,50,0,1635196410,-17.35,31.0667,1,1
ZWE,2019,2019-09-19,Zimbabwean,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-09-18,Bulawayo24,Harare,Harare Urban,Harare,Protests,Protest with intervention,16,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-09-16,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Protests,Protest with intervention,16,0,1618597725,-20.15,28.58,1,1
ZWE,2019,2019-09-16,Zimbabwean,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-09-15,Zimbabwean,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-09-14,Zimbabwean,Harare,Harare Urban,Harare,Violence against civilians,Abduction/forced disappearance,17,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-08-23,iHarare,Midlands,Kwekwe Urban,Kwekwe,Violence against civilians,Attack,37,1,1618597725,-18.9166,29.8167,1,2
ZWE,2019,2019-08-23,Bulawayo24,Harare,Harare Urban,Harare,Protests,Protest with intervention,16,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-08-21,Mail & Guardian (South Africa),Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-08-16,Bulawayo24,Harare,Harare Urban,Harare,Riots,Violent demonstration,15,1,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-08-15,Newsday (Zimbabwe); HRW,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1618597725,-17.8277,31.0534,1,3
ZWE,2019,2019-08-14,Bulawayo24,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-08-07,Bulawayo24,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-08-03,Zim Eye,Harare,Harare Urban,Harare,Strategic developments,Other,17,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-07-30,iHarare,Harare,Chitungwiza,Chitungwiza,Riots,Violent demonstration,50,0,1618597725,-18.0127,31.0756,1,1
ZWE,2019,2019-07-28,Zim Eye,Masvingo,Masvingo Urban,Masvingo,Riots,Mob violence,57,0,1618597725,-20.0833,30.8333,1,2
ZWE,2019,2019-07-27,Twitter,Matabeleland South,Beitbridge Urban,Beitbridge,Violence against civilians,Attack,17,1,1618597725,-22.2167,29.9833,1,1
ZWE,2019,2019-07-24,ZBC,Midlands,Gweru Urban,Gweru,Protests,Peaceful protest,60,0,1635196410,-19.45,29.82,1,1
ZWE,2019,2019-07-19,Zim Eye,Matabeleland South,Gwanda Urban,Gwanda,Protests,Peaceful protest,60,0,1618597725,-20.9333,29,1,1
ZWE,2019,2019-07-12,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Riots,Violent demonstration,57,0,1618597725,-20.15,28.58,1,1
ZWE,2019,2019-07-10,Bulawayo24,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1643672657,-17.8277,31.0534,1,1
ZWE,2019,2019-06-28,Zim Eye,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597725,-20.15,28.58,1,1
ZWE,2019,2019-06-28,New Zimbabwe,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-06-26,iHarare,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597725,-17.8277,31.0534,1,1
ZWE,2019,2019-06-19,New Zimbabwe,Midlands,Kwekwe Urban,Kwekwe,Protests,Protest with intervention,16,0,1618597725,-18.9166,29.8167,1,1
ZWE,2019,2019-06-18,Manica Post,Manicaland,Mutare Urban,Mutare,Protests,Peaceful protest,60,0,1618597725,-18.9707,32.6709,1,1
ZWE,2019,2019-06-15,Bulawayo24,Masvingo,Masvingo Urban,Masvingo,Riots,Mob violence,55,0,1618597725,-20.0833,30.8333,1,1
ZWE,2019,2019-06-15,HRW,Harare,Harare Urban,Harare,Violence against civilians,Sexual violence,17,0,1618597725,-17.8277,31.0534,1,3
ZWE,2019,2019-06-13,Chronicle (Zimbabwe),Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1635809741,-17.8277,31.0534,1,1
ZWE,2019,2019-06-12,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Riots,Mob violence,15,0,1618597725,-20.15,28.58,1,1
ZWE,2019,2019-06-04,Bulawayo24,Midlands,Gokwe South Urban,Gokwe,Violence against civilians,Abduction/forced disappearance,17,0,1618597725,-18.2166,28.9333,1,1
ZWE,2019,2019-05-31,Bulawayo24,Bulawayo,Bulawayo,Lobengula-Magwegwe,Violence against civilians,Attack,17,0,1618597725,-20.1361,28.5172,1,1
ZWE,2019,2019-05-30,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Sexual violence,37,0,1618597725,-20.15,28.58,1,1
ZWE,2019,2019-05-20,iHarare,Mashonaland West,Chinhoyi Urban,Chinhoyi,Riots,Mob violence,15,0,1618597725,-17.3666,30.2,1,2
ZWE,2019,2019-05-20,iHarare,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597725,-17.8277,31.0534,1,2
ZWE,2019,2019-05-17,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Protests,Protest with intervention,16,0,1618597725,-20.15,28.58,1,1
ZWE,2019,2019-05-06,Zim Eye,Mashonaland East,Goromonzi,Domboshava,Protests,Peaceful protest,60,0,1618597725,-17.6086,31.1751,1,1
ZWE,2019,2019-05-06,Harare24,Manicaland,Mutare Urban,Mutare,Violence against civilians,Sexual violence,17,0,1638981220,-18.9707,32.6709,1,2
ZWE,2019,2019-05-05,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Riots,Violent demonstration,50,0,1618597726,-20.15,28.58,1,1
ZWE,2019,2019-05-04,Harare24,Matabeleland South,Beitbridge Urban,Beitbridge,Riots,Violent demonstration,50,0,1618597726,-22.2167,29.9833,1,1
ZWE,2019,2019-04-27,Bulawayo24,Midlands,Kwekwe Urban,Kwekwe,Strategic developments,Looting/property destruction,17,0,1618597726,-18.9166,29.8167,1,2
ZWE,2019,2019-04-25,Zim Eye,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597726,-17.8277,31.0534,1,1
ZWE,2019,2019-04-25,Harare24,Mashonaland West,Chegutu Urban,Chegutu,Riots,Violent demonstration,15,1,1618597726,-18.1333,30.15,1,1
ZWE,2019,2019-04-18,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Riots,Mob violence,57,0,1618597726,-20.15,28.58,1,1
ZWE,2019,2019-04-16,ZBC,Mashonaland Central,Bindura Urban,Bindura,Battles,Armed clash,13,2,1635196410,-17.2964,31.3297,1,1
ZWE,2019,2019-04-11,iHarare,Harare,Chitungwiza,Chitungwiza,Protests,Peaceful protest,60,0,1618597726,-18.0127,31.0756,1,1
ZWE,2019,2019-04-11,iHarare,Harare,Harare Urban,Harare,Riots,Mob violence,57,0,1618597726,-17.8277,31.0534,3,2
ZWE,2019,2019-04-07,Harare24,Mashonaland East,Marondera Urban,Marondera,Riots,Mob violence,55,0,1618597726,-18.1833,31.55,1,1
ZWE,2019,2019-04-05,Bulawayo24,Harare,Harare Urban,Harare,Riots,Mob violence,15,0,1618597726,-17.8277,31.0534,1,1
ZWE,2019,2019-04-02,Harare24,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597726,-17.8277,31.0534,1,1
ZWE,2019,2019-04-02,New Zimbabwe,Mashonaland East,Marondera Urban,Marondera,Riots,Mob violence,55,0,1618597726,-18.1833,31.55,1,1
ZWE,2019,2019-03-25,Chronicle (Zimbabwe),Matabeleland South,Mangwe,Mphoengs,Violence against civilians,Sexual violence,17,0,1638981221,-21.2,27.85,1,1
ZWE,2019,2019-03-15,Bulawayo24,Mashonaland East,Murehwa,Macheke,Protests,Peaceful protest,60,0,1618597726,-18.15,31.85,1,1
ZWE,2019,2019-03-15,ZBC,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1635196410,-17.8277,31.0534,1,1
ZWE,2019,2019-02-26,Bulawayo24,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1618597726,-17.8277,31.0534,1,1
ZWE,2019,2019-02-22,Bulawayo24,Matabeleland South,Beitbridge Urban,Beitbridge,Violence against civilians,Attack,17,0,1618597726,-22.2167,29.9833,1,1
ZWE,2019,2019-02-19,Daily News (Zimbabwe),Manicaland,Mutare Urban,Mutare,Violence against civilians,Abduction/forced disappearance,17,0,1635809741,-18.9707,32.6709,1,1
ZWE,2019,2019-02-14,Chronicle (Zimbabwe),Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597726,-20.15,28.58,1,1
ZWE,2019,2019-02-02,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Attack,37,1,1618597726,-20.15,28.58,1,2
ZWE,2019,2019-02-01,Bulawayo24,Midlands,Gweru Urban,Gweru,Protests,Protest with intervention,16,0,1618597726,-19.45,29.82,1,1
ZWE,2019,2019-02-01,Bulawayo24,Manicaland,Mutare Urban,Mutare,Violence against civilians,Attack,17,1,1618597726,-18.9707,32.6709,1,1
ZWE,2019,2019-01-30,New Zimbabwe,Harare,Chitungwiza,Chitungwiza,Strategic developments,Arrests,17,0,1618597726,-18.0127,31.0756,2,2
ZWE,2019,2019-01-30,Guardian (United Kingdom),Harare,Chitungwiza,Chitungwiza,Violence against civilians,Attack,17,0,1621962592,-18.0127,31.0756,2,2
ZWE,2019,2019-01-30,Guardian (United Kingdom),Harare,Chitungwiza,Chitungwiza,Violence against civilians,Sexual violence,17,0,1638981221,-18.0127,31.0756,1,2
ZWE,2019,2019-01-29,HRW,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597726,-17.8277,31.0534,1,1
ZWE,2019,2019-01-28,Bulawayo24,Masvingo,Masvingo Urban,Masvingo,Protests,Protest with intervention,16,0,1618597726,-20.0833,30.8333,1,1
ZWE,2019,2019-01-27,Guardian (United Kingdom),Harare,Harare Urban,Harare,Violence against civilians,Attack,17,1,1621962592,-17.8277,31.0534,1,1
ZWE,2019,2019-01-25,Chronicle (Zimbabwe),Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Sexual violence,17,0,1618597726,-20.15,28.58,1,2
ZWE,2019,2019-01-25,Chronicle (Zimbabwe),Midlands,Kwekwe,Zhombe,Violence against civilians,Attack,37,1,1618597726,-18.6666,29.1667,1,1
ZWE,2019,2019-01-22,Southern Eye,Midlands,Gweru Urban,Gweru,Violence against civilians,Attack,17,0,1618597726,-19.45,29.82,1,1
ZWE,2019,2019-01-22,HRW,Manicaland,Mutare Urban,Mutare,Violence against civilians,Attack,17,1,1618597726,-18.9707,32.6709,1,1
ZWE,2019,2019-01-22,Daily News (Zimbabwe),Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597726,-17.8277,31.0534,1,1
ZWE,2019,2019-01-22,Harare24,Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Attack,17,0,1618597726,-20.15,28.58,1,1
ZWE,2019,2019-01-20,New Zimbabwe,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597726,-17.8277,31.0534,1,1
ZWE,2019,2019-01-20,iHarare,Mashonaland East,Ruwa,Ruwa,Violence against civilians,Attack,17,0,1618597726,-17.9,31.25,1,1
ZWE,2019,2019-01-20,HRW,Harare,Harare Urban,Budiriro,Violence against civilians,Attack,17,0,1618597726,-17.8972,30.9336,1,1
ZWE,2019,2019-01-19,Bulawayo24,Harare,Chitungwiza,Chitungwiza,Violence against civilians,Abduction/forced disappearance,37,0,1618597726,-18.0127,31.0756,1,1
ZWE,2019,2019-01-18,Chronicle (Zimbabwe),Matabeleland South,Beitbridge Urban,Beitbridge,Riots,Mob violence,57,1,1618597726,-22.2167,29.9833,2,1
ZWE,2019,2019-01-18,HRW,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597726,-17.8277,31.0534,1,1
ZWE,2019,2019-01-18,iHarare,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597726,-17.8277,31.0534,1,2
ZWE,2019,2019-01-18,Harare24,Harare,Harare Urban,Harare,Violence against civilians,Abduction/forced disappearance,17,0,1618597726,-17.8277,31.0534,1,1
ZWE,2019,2019-01-17,Bulawayo24,Mashonaland East,Marondera Urban,Marondera,Riots,Violent demonstration,15,0,1618597726,-18.1833,31.55,1,1
ZWE,2019,2019-01-17,HRW,Harare,Harare Urban,Harare,Violence against civilians,Sexual violence,17,0,1618597726,-17.8277,31.0534,1,1
ZWE,2019,2019-01-17,HRW,Harare,Harare Urban,Harare,Violence against civilians,Sexual violence,17,0,1618597726,-17.8277,31.0534,1,1
ZWE,2019,2019-01-17,Harare24,Harare,Harare Urban,Harare,Violence against civilians,Sexual violence,17,0,1618597726,-17.8277,31.0534,1,2
ZWE,2019,2019-01-16,Chronicle (Zimbabwe),Bulawayo,Bulawayo,Bulawayo,Strategic developments,Arrests,17,0,1618597726,-20.15,28.58,1,2
ZWE,2019,2019-01-16,Bulawayo24,Mashonaland Central,Mvurwi,Mvurwi,Riots,Violent demonstration,15,0,1618597726,-17.0333,30.85,1,1
ZWE,2019,2019-01-16,Zimbabwe Human Rights NGO Forum,Harare,Harare Urban,Harare,Riots,Violent demonstration,15,3,1618597726,-17.8277,31.0534,3,2
ZWE,2019,2019-01-16,Newsday (Zimbabwe),Harare,Harare Urban,Mabvuku,Riots,Violent demonstration,15,1,1618597726,-17.85,31.1833,1,1
ZWE,2019,2019-01-16,Newsday (Zimbabwe),Mashonaland East,Marondera Urban,Marondera,Violence against civilians,Attack,17,0,1618597726,-18.1833,31.55,1,1
ZWE,2019,2019-01-16,Newsday (Zimbabwe),Mashonaland East,Marondera Urban,Marondera,Riots,Violent demonstration,15,1,1618597726,-18.1833,31.55,1,1
ZWE,2019,2019-01-16,Bulawayo24,Mashonaland West,Chinhoyi Urban,Chinhoyi,Riots,Violent demonstration,15,0,1618597726,-17.3666,30.2,1,1
ZWE,2019,2019-01-16,Bulawayo24,Harare,Chitungwiza,Chitungwiza,Protests,Protest with intervention,16,0,1618597726,-18.0127,31.0756,1,1
ZWE,2019,2019-01-16,Bulawayo24,Bulawayo,Bulawayo,Nketa,Strategic developments,Looting/property destruction,37,0,1618597726,-20.1854,28.524,1,2
ZWE,2019,2019-01-16,Bulawayo24,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1618597726,-17.8277,31.0534,1,1
ZWE,2019,2019-01-16,Bulawayo24,Harare,Harare Urban,Tafara-Mabvuku,Protests,Protest with intervention,16,0,1618597726,-17.8353,31.2111,1,1
ZWE,2019,2019-01-16,Bulawayo24,Harare,Epworth,Epworth,Protests,Protest with intervention,16,0,1618597726,-17.8794,31.1244,1,1
ZWE,2019,2019-01-16,Bulawayo24,Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Attack,17,0,1618597726,-20.15,28.58,1,1
